CUST_ID,gender,DateOfBirth,State,Contact,Segment,customer_age,claim_id,incident_cause,claim_date,claim_area,police_report,claim_type,claim_amount,total_policy_claims,fraudulent,StateName,Region,SubRegion
91010040,Male,27-Jan-98,VA,329-421-9842,Gold,21,67389802,Crime,08/16/2018,Auto,No,Material only,$2460,1,No,Virginia,South,South Atlantic
69872861,Female,05-Mar-64,VA,872-897-8156,Silver,55,40870759,Other causes,03/02/2017,Home,No,Material only,$2900,3,No,Virginia,South,South Atlantic
53442249,Male,23-May-81,VA,971-473-5832,Silver,38,41282358,Other causes,02/23/2017,Auto,No,Material only,$1495,1,Yes,Virginia,South,South Atlantic
96496046,Female,01-Apr-60,VA,965-645-9821,Platinum,59,15618827,Driver error,02/15/2018,Auto,No,Injury only,$38640,1,No,Virginia,South,South Atlantic
90234480,Male,18-Dec-64,VA,517-291-4237,Platinum,54,1627727,Other causes,06/11/2017,Auto,No,Material only,$2670,1,No,Virginia,South,South Atlantic
14664886,Male,31-Jan-89,VA,396-428-6874,Silver,30,15719219,Other causes,08/24/2017,Auto,No,Material only,$2730,1,No,Virginia,South,South Atlantic
3915010,Male,30-May-87,VA,832-789-5916,Platinum,32,79750669,Other causes,10/16/2018,Auto,Unknown,Material and injury,$19820,1,No,Virginia,South,South Atlantic
65208809,Male,22-Apr-64,VA,286-128-6132,Platinum,55,91386759,Natural causes,10/30/2018,Auto,No,Material only,$2290,1,No,Virginia,South,South Atlantic
51936868,Male,29-May-88,OR,538-723-7261,Gold,31,20332975,Natural causes,08/16/2018,Auto,No,Material only,$2120,1,No,Oregon,West,Pacific
43274276,Female,22-Apr-77,OR,829-634-2537,Silver,42,86017636,Other driver error,02/15/2018,Auto,No,Material only,$1200,4,No,Oregon,West,Pacific
1123356,Female,29-Jul-60,OR,736-725-9481,Silver,59,50906515,Crime,08/23/2018,Auto,No,Material only,$2507,5,Yes,Oregon,West,Pacific
62934102,Female,25-Jul-97,OR,518-352-6498,Silver,22,1756485,Other driver error,05/21/2018,Auto,Yes,Material and injury,$39280,3,No,Oregon,West,Pacific
52208972,Female,22-Dec-76,OR,563-624-6872,Silver,42,62827687,Other causes,02/02/2018,Home,No,Material only,$2550,1,No,Oregon,West,Pacific
61806100,Female,07-Jan-92,OR,927-618-7894,Platinum,27,73658027,Crime,09/20/2017,Auto,Unknown,Material only,$1040,2,No,Oregon,West,Pacific
97545319,Male,18-Apr-63,OR,749-261-7893,Silver,56,3487779,Crime,06/30/2018,Auto,No,Injury only,$33520,1,No,Oregon,West,Pacific
46551094,Female,01-Aug-70,OR,564-598-2173,Platinum,49,78194735,Other driver error,07/20/2018,Auto,Yes,Material and injury,$33640,1,No,Oregon,West,Pacific
68723599,Male,14-Nov-65,OR,264-348-3762,Silver,53,46925508,Other driver error,07/01/2017,Auto,No,Material only,$1380,1,Yes,Oregon,West,Pacific
99892000,Male,08-Jun-95,OR,395-246-6172,Gold,24,22960702,Driver error,11/13/2017,Auto,No,Material only,$2415,2,Yes,Oregon,West,Pacific
41291823,Male,08-Jan-87,OR,982-936-8792,Gold,32,80228119,Other driver error,12/24/2017,Auto,No,Material and injury,$20350,1,No,Oregon,West,Pacific
15214936,Male,06-Mar-63,OR,295-845-1275,Silver,56,65407446,Driver error,11/13/2017,Auto,No,Material and injury,$40135,2,Yes,Oregon,West,Pacific
49164086,Male,09-Jul-62,OR,691-483-5398,Gold,57,75321090,Other driver error,04/25/2017,Auto,No,Material only,$3093.5,4,Yes,Oregon,West,Pacific
69623124,Female,25-Nov-67,OR,765-763-6743,Silver,51,63877619,Other causes,05/21/2018,Auto,No,Material only,$1180,2,No,Oregon,West,Pacific
9908654,Male,18-Feb-64,AL,179-894-5412,Platinum,55,85585944,Other driver error,06/23/2018,Auto,No,Material only,$1989.5,1,Yes,Alabama,South,East South Central
72896975,Male,26-Feb-70,AL,813-784-4983,Gold,49,39128289,Other driver error,07/08/2017,Auto,Unknown,Material and injury,$32480,1,No,Alabama,South,East South Central
56590042,Male,12-Jan-67,AL,254-651-9452,Silver,52,76552623,Other causes,11/06/2017,Auto,No,Injury only,$31498.5,4,Yes,Alabama,South,East South Central
67885239,Female,17-Sep-66,AL,682-368-5823,Platinum,53,10744544,Driver error,05/28/2018,Auto,No,Material only,$2740,1,No,Alabama,South,East South Central
45653187,Male,22-May-63,AL,836-247-1264,Silver,56,66703144,Natural causes,04/04/2018,Home,No,Material only,$1660,1,No,Alabama,South,East South Central
804961,Female,07-Dec-97,AL,487-723-4167,Gold,21,87184588,Other causes,10/10/2017,Auto,No,Material and injury,$21190,1,No,Alabama,South,East South Central
69956308,Female,09-Feb-81,AL,934-541-3417,Gold,38,93818470,Natural causes,01/13/2018,Auto,Yes,Material only,$3312,4,Yes,Alabama,South,East South Central
48123202,Female,31-Dec-98,AL,932-672-6327,Gold,20,4567648,Other driver error,08/31/2017,Auto,No,Material only,$2640,1,No,Alabama,South,East South Central
2651069,Male,09-Mar-99,AL,681-981-1478,Gold,20,3329988,Other driver error,09/07/2017,Auto,No,Material only,$1932,1,Yes,Alabama,South,East South Central
6723724,Female,20-Apr-89,AL,592-368-3149,Platinum,30,94690483,Natural causes,09/27/2017,Auto,Unknown,Material only,$1679,1,Yes,Alabama,South,East South Central
81131066,Male,01-Nov-68,AL,579-265-6183,Gold,50,49550521,Other causes,12/30/2017,Auto,No,Material only,$1920,2,No,Alabama,South,East South Central
25166037,Male,28-Oct-99,AL,537-268-6189,Gold,19,6683382,Other driver error,04/12/2017,Home,Unknown,Injury only,$24610,1,No,Alabama,South,East South Central
77570823,Female,20-Dec-63,AL,846-573-6251,Platinum,55,25416969,Natural causes,06/25/2017,Auto,No,Material only,$2230,1,No,Alabama,South,East South Central
70761779,Female,12-Jul-92,AL,932-146-8539,Silver,27,34549771,Other causes,08/24/2017,Auto,Unknown,Injury only,$14460,6,No,Alabama,South,East South Central
62816998,Male,22-Dec-60,AL,941-923-5623,Silver,58,27334507,Other driver error,05/02/2017,Auto,No,Injury only,$13710,2,No,Alabama,South,East South Central
55933927,Male,02-Nov-65,AL,143-139-8267,Gold,53,21658094,Other causes,07/20/2018,Home,No,Material and injury,$27404.5,2,Yes,Alabama,South,East South Central
49058491,Female,28-Feb-73,AL,794-453-2839,Platinum,46,14042956,Crime,10/17/2017,Auto,Unknown,Material only,$2150,1,No,Alabama,South,East South Central
71108576,Male,20-Dec-66,AL,783-148-8715,Silver,52,45237349,Driver error,01/26/2018,Auto,No,Material and injury,$39997,1,Yes,Alabama,South,East South Central
15681024,Female,28-Nov-83,AL,216-539-3569,Silver,35,30927069,Natural causes,03/22/2017,Auto,No,Material and injury,$14220,1,No,Alabama,South,East South Central
99961993,Male,10-Jun-95,AL,234-943-2876,Platinum,24,47262068,Driver error,10/23/2018,Home,No,Material only,$2310,1,No,Alabama,South,East South Central
8375366,Female,29-Jul-63,AL,875-392-9487,Gold,56,46163490,Crime,12/03/2017,Auto,Unknown,Material only,$2110,1,No,Alabama,South,East South Central
46937376,Female,15-Feb-94,AL,784-895-3481,Gold,25,4401566,Natural causes,06/18/2017,Auto,No,Material only,$1980,1,No,Alabama,South,East South Central
89044601,Male,21-Oct-64,AL,613-467-9145,Gold,54,56742072,Driver error,10/24/2017,Auto,No,Material and injury,$17951.5,1,Yes,Alabama,South,East South Central
73876237,Female,27-Jan-75,AL,879-185-4857,Silver,44,98596005,Driver error,09/12/2018,Auto,No,Material only,$2130,1,No,Alabama,South,East South Central
12996134,Female,28-Jun-71,AL,925-723-2589,Platinum,48,45401148,Natural causes,07/22/2017,Home,Unknown,Material only,$2680,1,No,Alabama,South,East South Central
28239393,Male,19-Aug-78,AL,569-268-4785,Platinum,41,68295218,Other driver error,10/23/2018,Auto,No,Material only,$1230,4,No,Alabama,South,East South Central
77134414,Male,10-Jul-83,AL,693-239-2865,Silver,36,30903408,Other driver error,01/07/2017,Auto,Unknown,Injury only,$28760,1,No,Alabama,South,East South Central
78119838,Male,12-Apr-79,AL,268-851-1528,Silver,40,92741962,Driver error,05/14/2018,Auto,No,Material only,$1750,1,No,Alabama,South,East South Central
47228798,Male,18-May-74,HI,364-634-3715,Platinum,45,35407789,Crime,01/21/2017,Auto,Unknown,Material only,$2196.5,1,Yes,Hawaii,West,Pacific
88191021,Male,11-Jul-86,HI,915-523-3148,Platinum,33,87452238,Driver error,10/04/2017,Auto,Yes,Material only,$2760,1,No,Hawaii,West,Pacific
62476442,Female,27-Jun-85,HI,528-237-8379,Silver,34,59404655,Natural causes,05/15/2017,Auto,No,Material and injury,$38870,2,No,Hawaii,West,Pacific
58107776,Female,26-Jun-74,HI,794-819-7165,Silver,45,35839635,Other driver error,04/25/2017,Auto,Yes,Material only,$1030,1,No,Hawaii,West,Pacific
47593642,Male,20-Jun-70,HI,596-684-9786,Gold,49,35866339,Crime,04/04/2018,Auto,Unknown,Material only,$1750,1,No,Hawaii,West,Pacific
81790039,Female,22-Jun-95,HI,612-374-9851,Gold,24,33733739,Driver error,03/22/2017,Auto,No,Material and injury,$19640,1,No,Hawaii,West,Pacific
48099288,Female,24-Feb-87,HI,918-942-6527,Gold,32,10605433,Other causes,10/09/2018,Auto,No,Material only,$2090,1,No,Hawaii,West,Pacific
17177153,Female,03-Oct-85,HI,951-927-8617,Platinum,34,28889442,Other causes,09/20/2017,Auto,Unknown,Material only,$2670,1,No,Hawaii,West,Pacific
56357617,Male,03-Dec-94,HI,479-834-2685,Gold,24,11023718,Natural causes,04/04/2018,Auto,Unknown,Material only,$1300,1,No,Hawaii,West,Pacific
12827745,Female,16-Nov-72,HI,845-491-5421,Silver,46,88838829,Natural causes,10/31/2017,Auto,Unknown,Injury only,$19470,1,No,Hawaii,West,Pacific
51525336,Female,06-Jun-78,HI,485-435-7918,Silver,41,95712960,Other causes,06/04/2017,Auto,Unknown,Injury only,$33465,1,Yes,Hawaii,West,Pacific
14792193,Female,15-Jan-62,HI,587-954-9637,Gold,57,70820592,Other driver error,06/10/2018,Auto,Unknown,Material and injury,$36440,1,No,Hawaii,West,Pacific
93910149,Male,10-Aug-96,HI,574-165-9841,Silver,23,60583331,Crime,05/21/2018,Auto,No,Material only,$1960,1,No,Hawaii,West,Pacific
49170442,Male,22-Dec-85,HI,821-347-4893,Silver,33,90284502,Other causes,05/07/2018,Auto,No,Material and injury,$42872,1,Yes,Hawaii,West,Pacific
99723844,Female,19-Jun-66,HI,457-752-1374,Gold,53,35453672,Natural causes,01/06/2018,Auto,Yes,Material and injury,$14360,1,No,Hawaii,West,Pacific
885337,Male,17-Feb-62,HI,321-534-5263,Platinum,57,86240106,Driver error,07/01/2017,Auto,No,Material only,$2490,2,No,Hawaii,West,Pacific
57452643,Female,10-Jul-81,HI,348-562-2673,Platinum,38,87294246,Crime,01/21/2017,Home,No,Material only,$1380,3,No,Hawaii,West,Pacific
83884401,Male,13-Mar-92,ND,947-962-9473,Gold,27,66546485,Driver error,05/22/2017,Auto,No,Material only,$1288,1,Yes,North Dakota,MidWest,West North Central
55782839,Female,07-Feb-98,ND,918-849-3279,Gold,21,38446319,Other causes,12/17/2017,Auto,Unknown,Injury only,$21300,1,No,North Dakota,MidWest,West North Central
87386746,Male,23-Dec-82,ND,741-473-8976,Gold,36,71464126,Other causes,07/20/2018,Auto,No,Material only,$2260,1,No,North Dakota,MidWest,West North Central
51195864,Female,24-Nov-71,ND,831-136-3859,Gold,47,1189987,Other driver error,09/20/2017,Auto,Unknown,Material only,$1630,2,No,North Dakota,MidWest,West North Central
36395486,Male,06-Mar-71,ND,365-482-4683,Gold,48,43722644,Other causes,01/07/2017,Home,No,Material only,$3335,3,Yes,North Dakota,MidWest,West North Central
51460517,Male,25-Dec-69,ND,925-214-7481,Gold,49,23840141,Other causes,06/18/2017,Auto,Unknown,Material only,$1391.5,1,Yes,North Dakota,MidWest,West North Central
39286853,Female,23-Jun-93,ND,829-753-4352,Platinum,26,24759210,Other driver error,10/03/2018,Auto,Unknown,Injury only,$35830,1,No,North Dakota,MidWest,West North Central
7829022,Male,12-Aug-80,ND,964-432-2841,Platinum,39,35620656,Driver error,11/13/2017,Auto,No,Material only,$2320,1,No,North Dakota,MidWest,West North Central
16548727,Female,11-Nov-84,ND,475-651-3249,Platinum,34,94426134,Other causes,11/06/2017,Auto,Yes,Material only,$1080,3,No,North Dakota,MidWest,West North Central
43834942,Female,08-Sep-80,ND,281-286-8362,Gold,39,74906328,Natural causes,07/01/2017,Auto,Yes,Material and injury,$19900,1,No,North Dakota,MidWest,West North Central
56554262,Male,26-Oct-82,ND,142-258-9876,Silver,36,42474249,Other causes,10/09/2018,Auto,No,Material only,$2090,1,No,North Dakota,MidWest,West North Central
25263633,Male,04-Dec-66,ND,536-497-6752,Silver,52,79612644,Other causes,06/10/2018,Auto,No,Material only,$2470,2,No,North Dakota,MidWest,West North Central
36812323,Male,24-Jan-60,ND,237-257-3415,Silver,59,27931854,Other driver error,01/27/2017,Auto,Yes,Material and injury,$14170,1,No,North Dakota,MidWest,West North Central
45187280,Female,04-Apr-96,ND,325-842-5629,Gold,23,95320599,Other causes,08/11/2017,Auto,Yes,Injury only,$33030,2,No,North Dakota,MidWest,West North Central
37365245,Male,24-Apr-72,ND,278-968-4875,Silver,47,5425811,Natural causes,01/14/2017,Auto,No,Material only,$1500,2,No,North Dakota,MidWest,West North Central
5152503,Male,27-Aug-75,ND,126-721-7382,Silver,44,18739929,Crime,01/07/2017,Auto,No,Material only,$1759.5,4,Yes,North Dakota,MidWest,West North Central
71496799,Male,27-May-95,ND,843-251-7481,Platinum,24,88554126,Natural causes,06/04/2017,Auto,No,Material only,$2520,1,No,North Dakota,MidWest,West North Central
50771198,Male,15-Dec-94,ND,361-249-7392,Silver,24,73337887,Other causes,04/05/2017,Auto,Yes,Material only,$1020,1,No,North Dakota,MidWest,West North Central
47585713,Male,20-Apr-71,ND,627-861-9247,Platinum,48,39451038,Other causes,03/29/2017,Auto,Unknown,Injury only,$33140,1,No,North Dakota,MidWest,West North Central
47565478,Female,28-Jan-61,ND,786-685-8236,Silver,58,2893823,Natural causes,05/09/2017,Auto,No,Material only,$2702.5,1,Yes,North Dakota,MidWest,West North Central
27878628,Female,08-Aug-60,ND,538-689-6358,Platinum,59,60095092,Crime,04/17/2018,Auto,No,Material only,$2277,1,Yes,North Dakota,MidWest,West North Central
24053072,Male,05-Feb-89,ND,573-549-3541,Silver,30,45780412,Natural causes,10/10/2017,Auto,No,Material only,$2490,1,No,North Dakota,MidWest,West North Central
69526996,Female,09-Jan-99,ND,372-583-6278,Silver,20,67252475,Crime,07/28/2017,Auto,No,Material only,$1740,2,No,North Dakota,MidWest,West North Central
28528424,Female,02-Mar-60,ND,592-738-9582,Platinum,59,54291209,Other causes,07/14/2018,Auto,No,Material only,$1200,1,No,North Dakota,MidWest,West North Central
72664684,Female,28-Dec-96,ND,964-582-8145,Platinum,22,67344180,Other causes,07/28/2017,Home,Unknown,Material only,$2590,1,No,North Dakota,MidWest,West North Central
51669975,Female,05-Feb-88,ND,975-463-9541,Silver,31,50800999,Other causes,09/19/2018,Home,Yes,Injury only,$38950,1,No,North Dakota,MidWest,West North Central
79539873,Female,15-Mar-81,ND,459-425-4319,Platinum,38,62020796,Other driver error,09/06/2018,Auto,Yes,Material only,$1770,1,No,North Dakota,MidWest,West North Central
88567908,Female,26-Sep-71,MN,817-685-2347,Gold,48,99573716,Driver error,01/27/2017,Auto,No,Material only,$1180,1,No,Minnesota,MidWest,West North Central
14490971,Female,10-Dec-76,MN,614-652-1274,Silver,42,3589979,Crime,09/19/2018,Auto,No,Material only,$1880,4,No,Minnesota,MidWest,West North Central
55157616,Female,21-Oct-67,MN,136-736-1978,Gold,51,19241230,Other driver error,04/25/2017,Auto,No,Material only,$2960,1,No,Minnesota,MidWest,West North Central
47226965,Male,27-Jun-95,MN,935-251-3941,Platinum,24,6795457,Driver error,09/07/2017,Auto,No,Material only,$2600,4,No,Minnesota,MidWest,West North Central
2826434,Female,25-Nov-94,MN,863-274-1853,Platinum,24,24834777,Driver error,04/25/2017,Home,No,Injury only,$22100,1,No,Minnesota,MidWest,West North Central
67427492,Female,01-Nov-92,MN,693-794-2741,Silver,26,2056210,Driver error,05/29/2017,Auto,No,Material only,$1040,1,No,Minnesota,MidWest,West North Central
68043300,Male,03-Jun-93,MN,687-879-7692,Platinum,26,29519925,Other driver error,03/21/2018,Auto,Unknown,Material only,$2656.5,1,Yes,Minnesota,MidWest,West North Central
86246733,Male,17-Jul-82,MN,248-471-2985,Gold,37,74762827,Driver error,12/10/2017,Auto,Unknown,Material and injury,$26520,2,No,Minnesota,MidWest,West North Central
56985179,Male,14-May-74,MN,894-163-7685,Platinum,45,7575702,Driver error,10/17/2017,Auto,No,Material only,$2967,4,Yes,Minnesota,MidWest,West North Central
9600820,Female,19-Feb-62,MN,356-384-4378,Gold,57,41574198,Other causes,09/06/2018,Auto,Unknown,Injury only,$29830,1,No,Minnesota,MidWest,West North Central
43806629,Female,05-Nov-86,MN,561-183-4857,Gold,32,85493235,Other driver error,07/07/2018,Home,No,Material only,$2960,3,No,Minnesota,MidWest,West North Central
32791401,Male,27-Jul-94,MN,421-738-4967,Platinum,25,85883298,Driver error,06/18/2017,Auto,No,Material only,$1630,1,No,Minnesota,MidWest,West North Central
46866733,Female,18-Jan-69,MN,453-351-9582,Gold,50,97877027,Other driver error,05/07/2018,Auto,Yes,Injury only,$38510,3,No,Minnesota,MidWest,West North Central
58098499,Female,27-May-88,MN,756-876-1238,Silver,31,39745422,Other causes,11/27/2017,Auto,No,Injury only,$27580,1,No,Minnesota,MidWest,West North Central
48609526,Male,29-Jul-70,MN,493-794-4563,Platinum,49,14015336,Driver error,04/05/2017,Auto,No,Injury only,$29530,1,No,Minnesota,MidWest,West North Central
60987956,Male,26-Apr-82,MN,531-564-3296,Platinum,37,93323222,Other driver error,05/22/2017,Auto,No,Injury only,$36500,1,No,Minnesota,MidWest,West North Central
67697862,Male,22-Jan-93,MN,286-291-2315,Silver,26,24121111,Other causes,08/16/2018,Auto,No,Material only,$2320,1,No,Minnesota,MidWest,West North Central
85650096,Male,29-Jan-67,MO,954-368-9137,Gold,52,64573390,Crime,08/03/2018,Auto,No,Material only,$2710,1,No,Missouri,MidWest,West North Central
33987747,Male,23-May-73,MO,719-927-1936,Platinum,46,23721504,Driver error,01/14/2017,Auto,No,Material and injury,$37524.5,1,Yes,Missouri,MidWest,West North Central
2590748,Female,30-Nov-91,MO,185-517-6934,Platinum,27,61761215,Other driver error,10/03/2018,Auto,Unknown,Material and injury,$30530,2,No,Missouri,MidWest,West North Central
94267140,Male,07-Oct-67,MO,765-672-8396,Gold,51,67394855,Other driver error,04/12/2017,Auto,No,Material only,$1590,1,No,Missouri,MidWest,West North Central
33388786,Female,13-Apr-82,MO,182-164-7386,Gold,37,30755644,Other causes,04/18/2017,Auto,Yes,Injury only,$33590,2,No,Missouri,MidWest,West North Central
29478976,Male,06-Oct-83,MO,964-768-7924,Gold,36,26104084,Crime,05/21/2018,Auto,No,Material only,$1160,1,No,Missouri,MidWest,West North Central
51613894,Male,02-Jan-88,MO,675-213-7462,Silver,31,41063309,Other causes,03/28/2018,Home,Unknown,Material and injury,$16960,1,No,Missouri,MidWest,West North Central
79846638,Female,17-Sep-69,MO,248-215-1346,Platinum,50,95444389,Crime,03/09/2017,Auto,No,Material only,$1260,1,No,Missouri,MidWest,West North Central
58957713,Female,22-Jun-62,MO,146-714-8675,Gold,57,7292900,Other causes,07/22/2017,Auto,No,Material only,$2806,1,Yes,Missouri,MidWest,West North Central
30943507,Female,27-Dec-75,MO,184-859-7185,Silver,43,58428742,Driver error,05/21/2018,Auto,No,Material and injury,$16040,1,No,Missouri,MidWest,West North Central
89479887,Male,26-Feb-96,MO,527-156-6825,Platinum,23,75276533,Driver error,03/09/2017,Home,Yes,Injury only,$38890,2,No,Missouri,MidWest,West North Central
66632396,Female,13-Feb-61,MO,247-859-1298,Silver,58,57175639,Driver error,08/11/2017,Auto,No,Material only,$1810,1,No,Missouri,MidWest,West North Central
27304494,Male,11-May-65,MO,214-139-4297,Gold,54,52239485,Other causes,06/17/2018,Auto,Unknown,Material and injury,$26630,1,No,Missouri,MidWest,West North Central
69355027,Female,17-Dec-64,MO,354-352-3891,Silver,54,98163164,Crime,09/26/2018,Auto,Unknown,Material only,$2950,1,No,Missouri,MidWest,West North Central
18062339,Male,10-May-76,MO,572-567-1943,Silver,43,75950191,Driver error,10/03/2018,Auto,Unknown,Material only,$1320,1,No,Missouri,MidWest,West North Central
64610611,Male,15-Jul-87,MO,854-324-1974,Silver,32,75470279,Driver error,01/26/2018,Auto,Yes,Injury only,$35910,3,No,Missouri,MidWest,West North Central
55982230,Male,05-May-91,MO,152-467-3764,Platinum,28,15510973,Other driver error,01/06/2018,Auto,Unknown,Material and injury,$29428.5,1,Yes,Missouri,MidWest,West North Central
6342530,Female,05-Apr-74,MO,852-547-4379,Silver,45,42449662,Other driver error,10/23/2018,Home,No,Material only,$2940,1,No,Missouri,MidWest,West North Central
2413612,Female,24-Jun-62,MO,354-589-7983,Gold,57,39338816,Other causes,11/20/2017,Home,No,Material only,$2990,1,No,Missouri,MidWest,West North Central
9339845,Male,31-Jul-69,MO,976-293-9743,Gold,50,61586929,Driver error,10/23/2018,Auto,No,Material only,$2850,1,No,Missouri,MidWest,West North Central
46710738,Male,28-Apr-77,MO,962-834-9361,Gold,42,74761374,Driver error,10/30/2018,Auto,No,Material only,$1830,1,No,Missouri,MidWest,West North Central
65898442,Female,25-Sep-68,MO,197-948-5692,Platinum,51,22670081,Natural causes,09/27/2017,Auto,No,Material only,$2990,1,No,Missouri,MidWest,West North Central
73456835,Female,31-Dec-78,CO,376-294-4612,Silver,40,79953107,Other driver error,10/16/2018,Auto,No,Material only,$2599,1,Yes,Colorado,West,Mountain
30541131,Female,17-Mar-88,CO,857-137-2347,Silver,31,73972734,Other driver error,08/11/2017,Home,Unknown,Material only,$1570,1,No,Colorado,West,Mountain
55572419,Female,31-May-65,CO,728-934-9134,Gold,54,6535473,Other causes,05/09/2017,Auto,Yes,Injury only,$27520,1,No,Colorado,West,Mountain
88785895,Male,24-Apr-77,CO,549-729-2915,Gold,42,62679663,Driver error,02/22/2018,Auto,Unknown,Material and injury,$39307,1,Yes,Colorado,West,Mountain
81854173,Male,13-Mar-93,CO,743-429-8173,Gold,26,96241162,Other driver error,05/09/2017,Auto,Unknown,Material only,$1850,1,No,Colorado,West,Mountain
11187680,Female,11-Oct-74,CO,841-732-5392,Silver,44,18917146,Other driver error,03/29/2017,Auto,Unknown,Material only,$2440,1,No,Colorado,West,Mountain
64231993,Male,15-Jul-82,CO,617-896-5736,Gold,37,15605014,Natural causes,03/01/2018,Home,No,Material and injury,$29690,1,No,Colorado,West,Mountain
97578924,Male,22-Nov-78,CO,654-176-5324,Platinum,40,49171996,Other causes,08/23/2018,Home,No,Material only,$2360,1,No,Colorado,West,Mountain
63544225,Female,30-Mar-99,CO,934-658-2318,Platinum,20,86062955,Crime,08/30/2018,Auto,No,Material only,$1100,1,No,Colorado,West,Mountain
70730377,Female,28-Jan-78,CO,835-781-6495,Gold,41,83523623,Driver error,03/14/2018,Auto,No,Material only,$2750,2,No,Colorado,West,Mountain
35163792,Female,22-May-94,CO,371-423-2618,Platinum,25,45642452,Other causes,07/20/2018,Auto,Yes,Material and injury,$20080,2,No,Colorado,West,Mountain
74017955,Male,09-Dec-70,CO,582-859-4869,Gold,48,61885878,Driver error,12/30/2017,Auto,Unknown,Material only,$2090,1,No,Colorado,West,Mountain
75471235,Male,23-Jul-91,CO,942-659-6475,Gold,28,39605405,Natural causes,08/10/2018,Auto,No,Material and injury,$40540,1,No,Colorado,West,Mountain
53897607,Female,31-Aug-75,CO,975-825-8352,Gold,44,89967218,Other causes,03/02/2017,Auto,Unknown,Material only,$1200,1,No,Colorado,West,Mountain
56525103,Male,27-Dec-99,CO,312-385-7329,Gold,19,86644908,Other driver error,04/17/2018,Auto,Unknown,Injury only,$19320,1,No,Colorado,West,Mountain
77542013,Male,19-Oct-77,CO,652-914-5274,Platinum,41,27354249,Driver error,05/15/2017,Auto,No,Material only,$2540,1,No,Colorado,West,Mountain
23142036,Female,10-Mar-84,CO,628-758-6123,Gold,35,24522981,Other driver error,08/04/2017,Auto,Yes,Material only,$1600,1,No,Colorado,West,Mountain
5864769,Male,17-Nov-82,CO,314-953-3162,Gold,36,63268924,Crime,12/30/2017,Auto,Yes,Injury only,$34460,1,No,Colorado,West,Mountain
22370979,Male,17-Jan-62,CO,768-829-7481,Silver,57,49968358,Other driver error,02/17/2017,Auto,Yes,Material and injury,$24050,2,No,Colorado,West,Mountain
44003496,Male,30-Dec-62,CO,156-853-4153,Gold,56,80621398,Crime,08/30/2018,Auto,No,Material only,$1400,1,No,Colorado,West,Mountain
51547112,Female,09-Jan-66,CO,572-697-6125,Silver,53,49234916,Driver error,07/28/2017,Auto,No,Material only,$2460,3,No,Colorado,West,Mountain
63137507,Male,11-Oct-90,CO,347-689-5786,Platinum,28,1342627,Driver error,10/10/2017,Auto,No,Material only,$3323.5,1,Yes,Colorado,West,Mountain
91322083,Female,28-Apr-83,CO,425-138-4538,Gold,36,93697901,Other causes,05/15/2017,Auto,Unknown,Material and injury,$17370,3,No,Colorado,West,Mountain
79174311,Female,26-May-78,CO,312-798-5213,Platinum,41,91976551,Natural causes,08/30/2018,Auto,No,Material only,$2162,5,Yes,Colorado,West,Mountain
46513280,Female,02-Jan-83,CO,124-652-9816,Silver,36,25244745,Other causes,12/30/2017,Auto,No,Material only,$2070,1,No,Colorado,West,Mountain
93291407,Male,08-May-70,FL,945-839-1768,Gold,49,54506772,Other driver error,07/28/2017,Auto,Unknown,Material only,$1368.5,1,Yes,Florida,South,South Atlantic
50642114,Female,06-Dec-61,FL,925-298-5137,Gold,57,94297538,Other driver error,01/06/2018,Auto,Unknown,Injury only,$25030,1,No,Florida,South,South Atlantic
97038550,Female,08-Oct-73,FL,963-613-5369,Platinum,45,86070727,Other driver error,02/22/2018,Home,Unknown,Material and injury,$16790,1,No,Florida,South,South Atlantic
4883962,Male,20-Jan-72,FL,478-721-9743,Platinum,47,59593960,Driver error,07/15/2017,Auto,Yes,Material only,$1460,1,No,Florida,South,South Atlantic
67268108,Male,18-Oct-73,FL,159-192-1758,Platinum,45,96723243,Other driver error,03/08/2018,Auto,Yes,Material and injury,$41280,2,No,Florida,South,South Atlantic
22756942,Male,09-Oct-82,FL,462-823-3126,Silver,36,70512964,Driver error,01/01/2017,Auto,Yes,Injury only,$20310,1,No,Florida,South,South Atlantic
4798021,Male,16-Jan-60,FL,516-315-9143,Platinum,59,76290659,Other driver error,05/01/2018,Auto,No,Material only,$1170,1,No,Florida,South,South Atlantic
26450621,Female,14-Feb-87,FL,579-358-6391,Silver,32,59407693,Natural causes,05/21/2018,Auto,No,Material only,$2960,1,No,Florida,South,South Atlantic
97514724,Male,08-Jun-69,FL,641-684-7986,Platinum,50,97666948,Driver error,01/01/2017,Home,No,Injury only,$19120,1,No,Florida,South,South Atlantic
49531152,Male,23-Feb-71,FL,857-681-7518,Platinum,48,48518908,Driver error,01/21/2017,Auto,Unknown,Material only,$1040,1,No,Florida,South,South Atlantic
53886536,Male,19-Aug-60,FL,879-351-3681,Gold,59,54333326,Driver error,07/28/2017,Auto,No,Material only,$2270,1,No,Florida,South,South Atlantic
287476,Male,28-Jul-88,FL,364-598-1549,Silver,31,45780237,Natural causes,10/17/2017,Auto,Unknown,Material only,$1621.5,2,Yes,Florida,South,South Atlantic
41106063,Male,26-Mar-88,FL,284-876-9462,Gold,31,47463520,Driver error,10/03/2018,Home,No,Material only,$2830,1,No,Florida,South,South Atlantic
